"First off, the shipping was fantastic. It shipped the very next day and came VERY well protected in perfect condition. It is an extremely well made and solid product. I think a few people have given this Les Paul a rep of just being a ""Starter Guitar"". Trust me when I say, I have no problem leaving my Les Paul Standard at home and taking this one to a gig. It plays well and the sound?? INCREDIBLE. It even has a great acoustic sound to it when not plugged into an amp. I can't say enough good things about this guitar it's that good. If you're thinking aout buying this guitar, don't. Just buy it!! BUY IT!!",Positive
"It'd been about 6 years since I've had an electric guitar. I traded my old one off to pay a debt and just never returned. I decided recently after moving back to my home town that I was going to get back into playing electric guitar, only this time I wanted it to be more than a &#34;hobby&#34;. I fully intend on doing local gigs for fun and some side cash and this guitar will EASILY deliver.It came in perfect condition. The action is set perfectly and I don't have any issues with buzzing strings. It comes with clear (black) control knobs, which I'll likely replace with something a bit prettier. But overall this is a great guitar. It even sounds amazing, it really does have that ballsy sound of a LP..... because well 0_o it IS a LP. Its no Gibson, but it IS a LP!Very happy with this purchase!!!!",Positive
"Purchased primarily for Rocksmith and it works very well for that.  Still learning how to play, but like the feel of this guitar.  Looks great and plays great.  Was packaged very well.  Only needed minor setup adjustments. I would recommend getting strap locks.",Positive
"I am editing my previous review on this little guitar after taking the time to properly set it up, dial it in and play it for a while.  I edited yet again as someone didn't appreciate my ""gloating"" over other guitars I own.  Sorry to offend YOU.I made a knee jerk review (again) right after I got this.  But in all fairness I received my Gibson Les Paul on the same day, buying IT from my local music store and professionally set up, ready to go.  I was comparing apples and oranges, so to speak.  But now, even after comparing them to each other, they really aren't that far apart.The Gibson is the best guitar I've ever owned and made my previous comparison based on it.  But this little baby is now my second favorite.My other review was NOT FAIR!!!!!!  I paid a lot more for the Gibson and 149 bucks for this Epiphone.  Dollar for dollar this little Ephiphone is a steal!!!!  WOW!!!I must honestly admit, the edge goes to my Gibson, but not by as much as you'd think.  This little Epiphone is an outstanding guitar, regardless of price.  If I were to play them each blindfolded I would never guess one was $149 guitar, ever!  The tone of the Epiphone is much like the Gibson Les Paul.  It's easy to play, comfortable and has a sweet sound.  I can either rock out with it or mellow out and play the blues or classic rock.To be honest, I will probably play this Epiphone a LOT more than the Gibson.  After all, if I ding this one up I haven't broke the bank.  I think I'll tend to use this one a lot more than the other.I am very happy with this Epiphone Les Paul and will proudly play and OWN it.  I am amazed they can make this thing for the money they charge.  I may purchase another one and put it away as I'm sure the price won't stay this low.  PLUS, I'll get another one in a different color!!  You can never have too many guitars..  I am going to an a pickguard to this one.  The finish on it is outstanding and I'd like to keep it that way.If I were thinking of learning to play the guitar, this one is a no-brainer....BUY IT!!!If you're an established player looking for a really nice practice guitar, I'd buy this one is a heartbeat.  I was shocked at how sweet it sounds, how good it looks, how comfortable and light it is and how well it plays.  Sure it was way out of tune and required a few height adjustments but now it is FANTASTIC.New rule for me, no writing reviews until I own the product for at least one week!!!!!",Positive
"this is a beautiful guitar...the finish is amazing...and the tone is very clear...if you can't afford several hundreds or thousand for a les paul...this is a fun and very good guitar for the money...has 6 strings,,,from e to e...and if you know the g chord you will have lot's of fun...the volume control goes to 11 ,if you want to kick it up a notch...(only kidding)",Positive
"Epiphone LP Special II Les Paul Electric Guitar, EbonyHello again. I have written a review on this guitar just after I purchased it and now it's been over a year and I still stand by my positive review. I own about 8 guitars now and this guitar is one of two of my favorites. My other favorite is a Dean electric 12 string.  When I hold and play this Epiphone Les Paul special 2 guitar it feels and sounds like something I could take on stage but it doesn't have the cost associated with a Gibson. What's also amazing is that it's still around a $150. It's well worth the noney. It stays in tune and it high quality. Well worth the money. I just purchased an electric/acoustic Epiphone ukelele today for my Chiropractor. I will review that later. If you are looking for a Les Paul guitar this is not one. Not his typical style although Amazon does sell one for about $250 so don't let the name fool you. It's still a very nice guitar though. Very solid construction and a beautiful polished ebony finish and tuners. I highly recommend this guitar. Buy it!  Thank you.",Positive
"I've been playing for over 40 years. I currently own 60 or so guitars. My problem with LP's is they feel like a boat anchor around your neck, I've bought and sold quite a few. Another problem with real LP's, you only get one chance to drop one, just see how many used ones have head-stock repairs. They ARE beautiful guitars but not comfy for me to play. I deal in used guitars, picked up an Epi Special ll along with several other guitars at a resale shop for very cheap. I didn't mess with it until I was ready to set it up for resale. I fully expect to do a fret level on most guitars, even a lot of higher end guitars need it. I found on the Special ll the frets were actually very well done (Chinese version from 2011) and only needed a slight leveling (would have played fine without it but I am very picky). It didn't take much to get it set up, small truss rod adjustment, new set of 10's for strings. little bit of adjustment to the bridge, cut the nut a bit....note it played well the way I got it, just like my stuff perfect. Got it set-up and plugged it in to check the electronics and that's when I started to really become impressed with this guitar. Cheap pickups are supposed to sound muddy with no character, these sounded pretty good, actually very good, nice and bright with a nice tight bottom end. I check sound also by cranking up a backing track to stage level and playing a few tracks. It cut through really well. I noticed while doing this test that the volume had a very nice sweep to it and didn't lose any highs when turned down. The tone knob was also very usable with a good sweep, very nice. I popped off the back cover to check what was in there, full sized pots, maybe not the best quality but much better than expected. I normally upgrade electronics on my personal guitars to get the controls to operate the way I like but no need to fix what's not broken. Yup, I said ""on my personal guitars"" because I am keeping this one for myself. The neck is very fast and comfy, it's NOT a boat anchor so my shoulder will thank me. The tuners are the lower end trapezoid type but turn smoothly with no backlash and keep the guitar in tune fine, once again if it ain't broke don't fix it. Please note that most tuning problems are from a binding improperly cut nut. I've set-up hundreds of guitars and almost all of them need nut work, doesn't matter what price point you are at. This also has a bolt on neck. A lot of players say you have to have a set (glued) neck. I feel glue actually deadens the sound a bit, I prefer a good solid bolt on to transfer sound, IMO. I have found that the quality level of the low end foreign guitars has become very good. I know that corners have to be cut to get to the price point of these budget guitars but all in all the Special ll is good to go right out of the box with just a little tweaking. My advice is to go try one, my taste may not be the same as yours. There are a lot of good value well made guitars now-a-days, I just found at this price vs quality ratio the Epiphone Special ll really is special. Get one, get it set up for a few bucks if you can't do it yourself, and you will have a good instrument. Oh did I mention this is a very good looking guitar?",Positive
"If you are considering this guitar, I have to assume you're shopping for an electric guitar at the lower end, not trying to decide between this and a Gibson Les Paul Custom.  It is in the category of beginner/intermediate guitars that I rate this a 5 star instrument.I really couldn't find anything ""wrong""  with it.  Yes, it has shortcomings as compared to the more expensive Epiphone Les Pauls, such as having only two controls for volume and tone, rather than four, which also means it has a slightly different look that the famous Gibson.  But you weren't planning to try to fool anyone, were you?  Beginning players would be well advised to focus on developing their skills and honing technique, rather than fussing around with tone controls anyway.The sound is good, and I found the appearance and finish of mine to be just fine.  The pickups are surprisingly good.  The same electronics are found on some of the more expensive Epiphone Les Pauls.  It was no great surprise to find that the strings are no good, although it would sure be nice if they didn't cut corners on such an inexpensive component that is also integral to sound quality.As for fit and finish, reading the reviews has convinced me that there is a lot of variation in both, and it is luck of the draw whether you get one that was made on a Monday after a long weekend of partying.  For several reasons, if I had this to do over, I would not buy it online (nor would I buy it from GC).  Better to inspect the actual guitar you'll be buying, and don't be shy about asking them bring out another one if you don't like the first one you see.I discovered too late that my local music shop would have sold me this guitar for about the same price, but they would have included a full professional setup, including string change.  You are likely to find a similar deal where you live, because the smaller shops are having to do more and more to compete with the Internet and GC.As it is, I took my guitar to the local shop and paid for a setup.  It had some intonation problem, the action was too high, and as others have commented, the strings on this guitar need to be changed immediately.  I asked the luthier his opinion of the tuners, as I'd read a lot of people trashing the tuners.  Bearing in mind that he had a financial incentive to steer me toward replacing them, he instead assured me that they were fairly decent, and advised against changing them unless a problem develops.Out of the box, I was a little unsure of my purchase.  However, now that it's been fully set up  and new strings installed, I am quite pleased with this guitar.  I don't believe you will find a better guitar, or even close, at this price level.I did a lot of shopping, and considered guitars up to $500 for my first foray into electric.  I was tempted to go with something more expensive, on the theory that in a couple years, I'll want to upgrade anyway.  Now I'm glad I chose this one.  For one thing, this is a guitar I'll always enjoy having around.  There is nothing cheap or toy-like about it.  In 2-3 years, my tastes may change.  I may want something completely different down the road, and now I still have that option.  Had I gone with a more expensive model, I'd feel locked in.  No good!BOTTOM LINE:  If you're shopping for a guitar in this price range, I think you'll be pleased with this guitar.  Buy it locally so you can see the exact guitar you're buying, and negotiate to have a setup included, because it will almost certainly need one.  Have it set up right, install some quality strings, and you'll be very happy with the Epiphone LP Special II.",Positive
"Pretty sweet guitar for the price. Sounds like and plays like a Les Paul. I really like the vintage sunburst color (It's more orange than what the picture shows). The strings were setup on the nut close to the fret board the way I like it already when I got it. I just replaced the strings with heavier strings for personal preference. Overall, sounds and looks awesome! Would recommend it for anyone on a budget that wants the sound of a Les Paul.",Positive
"My axesEpiphone LP Studio deluxe plustopFender MarauderTakamine G320Squier Standard StratSquier Standard PJ bassBeen playing 20 years.I had a Squier bullet and it was a cheap guitar I didn't care about that I could keep next to the couch to play rocksmith with. But it got old and I wore the frets out so I needed a new cheap guitar for rocksmith. I picked up the LP special 2 in black at Guitar Center for $130 and they kicked in free strings.Bought it for a game, but soon found myself using it more than my other guitars because it sounded so good, played so well, and had a killer tone.My LP Studio had it's pickups replaced with the Zakk Wylde 81/85's which made for good metal but it lost some of that bluesy tone that passives have. Imagine my delight when my inexpensive epiphone had great sustain, tone, and playability. Considering this thing is almost the same prices a Bullet Squier, it is easily twice the guitar for that price. You literally cannot find a better guitar for $150 than the Special 2.....Sound: 5/5Two passive humbuckers have a great sound with glossy highs, deep lows, and they put just the right amount of dirt on a tone for a gutsy clean or distorted sound.The pickups were wax dipped and did not have the microphone feedback effect.The pickups are high output and feel like AlNico more than Ceramic. Not sure which they have.So much sustain for a bolt on neck. I was shocked.Build Quality 4/5I did have 1 problem with the high E tuner. I didn't notice in the store but the string peg was 1/4"" up out of the headstock. When I discovered this I loosened the string, whacked it with my fret hammer and it popped right in and stayed that way.Intonation required no adjustment.Action was exactly the way I like itNeck was straight with no fret buzz or excessive bow.The finish was perfect. No nicks, blemishes, just oily black goodness.Neck was flush with no gaps or seams, and professionally shimmed. Damn good for a bolt on.Hardware is typical for the price but does the job, stays in tune very well.Back bending headstock and 3x3 orientation mean no string trees which makes tuning much more stable.The bridge is similar to my LP Studio with the tunamatic setup. Individual strings may be intonated but action is done with two nuts, IE can raise one side higher or lower but not individual strings.Weird having the toggle between the volume knobs but I soon got used to it. No pickguard and it doesn't need one. Lots of relief between strings and body. You won't find yourself hitting the pickup housings or body with the pick. Makes it easy to clean too!Truss rod is behind a nice body color plate.Frets were smooth, rounded, and played nice. Could use a little buffing for silky smooth but not rough.Neck plays fast but the nut took some getting used to. I would catch it on my hand when fretting at the top, soon got used to it and it wasn't an issue.500k pots and side body 1/4 TRplug keeps the cable out of the way.Overall 5/5Came with hex keys for setupCame with an awsome poster with all the Epiphone guitar modelsCame with a nice bumper stickerNo manualBody was packed in foam shroud with foam blocks, about the same as any other $150 guitar.Summary: This guitar is the best bang for the buck of any instrument I own. It sounds good enough to gig with out of the box. IT's well built, plays well, and if you treat it well it should give you years of great music. The frets are medium jumbo's and a little deeper than a fender meaning they should last longer before needing re-fretting than a typical Affinity or Bullet (2 squiers in this price range).I would say this guitar is suitable for all styles of music. I did blues, metal, country, and pop. The pickups are humbuckers which means they are darker and higher output than a Fender, not as much of those nice Fender bell like tones and chime but it makes up for it with power and clarity.One thing I like about Epiphones and Gibsons is the volume pot is not close to the bridge. This makes it VERY easy to palm mute and play with high gain. I lay my pinky and the knife edge of my hand lightly across the strings right where they hit the bridge and it makes a nice mute but on my Strats the damn volume knob is in the way.As an experiment I took the pick up pole scews out of the bottom pickup to see if I could get a single coil sound out of it. What happened was a mess because of the parafin wax which got EVERYWHERE. The tone was a little brighter and output a little lower, still no hum but you wouldn't fool anyone into thinking it was a single coil. I ended up putting the screws back in.I will likely put my LP Studio stock pickups back in (hell yeah coil tapping here I come!) and move my EMG 81/85's in this LP Special 2 and make myself a nice little metal guitar.Do yourself a favor, buy this guitar even if you already have a better guitar. It's cheap enough that you won't care if you bang it around a little, and good enough that you will enjoy playing it for many years.",Positive
"This guitar is very attractive looking, and plays well right out of the box.  I am a beginner guitarist, so please take this review for what it's worth.  I am extremely pleased, and don't plan on ever upgrading.  This guitar is a darker cherry red wood color in the center than shown in the picture.  So expect it to be a different color than what you order.  See customer pics.It comes with strings installed and almost tuned.  The volume knob is well designed for smooth and convenient use.  The tremble and rhythm switch is far enough out of the way that you're not going to accidently hit it while strumming.  My only gripe is that the high E string gets caught on the top pickup when I'm playing hard, but maybe I'm just a novice.  I will say that it's very easy to play.Everything on it is very adjustable which I also like.  The only BUYER BEWARE statement I can think of is: you're going to be addicted to it!",Positive
"I purchased this when it was on sale during the Christmas season - I figured that for the asking price at the time I could not go wrong.My expectations were frankly low. I had heard nothing but horrible things about Epiphones, with the main complaint being they would not stay in tune. Other complaints included poor overall quality and terrible playability. What I received was the polar opposite: I received an instrument with a strikingly beautiful finish, and one that stays in tune (amazingly it was close to being in perfect tune when I unboxed it.)I am not wild about the strings that came stock, but I am a drummer and suffer the same disappointment about heads that ship with new drums. I guess guitarists expect to change strings on a new guitar the same way drummers do when it comes to heads. In the near future I intend to restring the guitar withD'Addario ECG25 Chromes Flat Wound Electric Guitar Strings, Light, 12-52, which, while thick, should make the instrument jazz-friendly. I realize that flatwound strings will require a new set-up and intonation, but considering how good the guitar is and how relatively little it cost me, the new strings and work will be an investment.Out of the box, though, the action was reasonably low and the frets appeared [to my novice eyes and fingers] to be properly dressed. I have already invested in a good - but not great case:Guardian Hardshell Electric Guitar Caseto store the guitar (I also uploaded a customer-provided photo on this page that shows the case and how well the guitar fits.)For the record, I use the following amp, which I have also reviewed that is a perfect match to this guitar:Kustom Defender 15 Watt Class A Guitar Headthat I run through aKustom  The Defender 1 x 12 Guitar Extension Cabinet for 5H Head.Bottom line: this is a great instrument for beginners and not a bad one for experienced players. The price is right, and the quality clearly shows that off shore manufacturers have made significant improvements over the past year.",Positive
"Listen,If you want an inexpensive guitar with great sound and easy playability, buy this one.  Period.I bought a black one to leave in the trunk while I was at work, in case the guys called for a practice session, so I wouldn't have to go all the way home to pick up my gear.I have other, way more expensive guitars, like a Gibson ES-335, Dean 12 string, and a Fender Strat, but I gotta tell you, I like this one soooo much I play it more than the others!  No kidding.And if it gets banged up, so what???  It costs a buck thirty!  Buy another.  In facte I bought 2 others with different finishes, just for a cheap change up guitar.Dig it.",Positive
"I'm updating a previous negative review. I had some issues with this guitar when it arrived. I couldn't get it setup, the action was very high and I couldn't set the intonation. Notes at the 12th fret were very sharp, and I couldn't lower them with saddle adjustments. I missed one vital checkpoint, the bridge needed to be lowered. Setup is finished, and I can now agree with most reviewers. For the price, this guitar is far better than any others in the price range. I know my grandson will enjoy it, at least for awhile. If it ends up as a dust collector, I'm not out much on the purchase price. I'll add it back to my own collection, and upgrade the electronics.",Positive
"I purchased this guitar after much thoughtful consideration of other possibilities, but the nearly universal high marks for this particular make and model finally persuaded me to go with this one, and I do not regret that decision.First of all, it is a beauty. Initially, I was a little disappointed in that very little wood grain shows through the orangish finish. (My guitar was made in China, which may account for the darker hue.) I thought I had wanted a lighter color, but the more I look at it the happier I am with what I have. Second, this instrument is no light-weight, either in heft or playability. It is solidly constructed, very well put together, and plays like a dream. (I lowered the action until I encountered some fret buzz, then backed off the adjusting screws just a bit; that's basically the only adjustment I've made, or likely will make.)It's been barely a day since the guitar arrived and, as yet, I've only played it unplugged. I can't wait to hear how it sounds amped up.",Positive
"I have been playing for about 7 years now and have a Tak Jasmine Acoustic and a Jay Turser Strat knockoff.  I really love the Les Paul sound but my pocket book is not large enough for the Les Paul price.  I've read just about everything I can on these Epi's and finally went to my local Music store to try one out.  My initial impression was somewhat mixed.  The sound was good but the action seemed ""off""  After playing a few scales and a couple easy chords I began to get a feel fro the action on this guitar.  Then I switched from the rear pickup to the front and BANG there was that sound I was looking for.  Classic Gibson Les Paul sound (in all fairness the amp was setup for a strat).  After playing around a bit more I asked to try one in the cherry finish.  They unboxed a new one for me and WOW this guitar looks AMAZING!  I sat down plugged it in and played a bit. Instantly I was in love.  The action was perfect (despite the some what heavier strings than what I'm used to).  The sound off both humbuckers was classic and playability of this guitar has to be tried to be appreciated.  Tuning is a breeze, and is held as well as any other guitar I own (I always retune before every session anyway).  Epiphone really did everything to capture that Les Paul sound in a economy guitar.  Yes I know you puriest will point to the bolt on neck, the cheaper humbuckers, the flat top construction, and the basswood body.  I point to the angled headstock, mahagony neck, rosewood fret board, and Gibson electronics.  I love the simple volume and tone controls (yea a little more knob spinning when switching between pickups) and the tun-o-matic bridge and tail piece is gonna make string changes a breeze (so much better than having the try to thread thru the body).  Even with my somewhat limited practice amp this guitar still sounds amazing, oh and the sustain from it well lets just say I hit a low E last night before I went to bed, and I think it is still reviberating in the amp this morning (lol  If your looking for a Les Paul sound at a discount price- consider this your answer. Oh and my local shop was able to give me this guitar at $20 less than any place else, AND they will do a FREE setup for me after I've played it for a while (so far it's been perfect out of the box).",Positive
"Wow, you would have thought this was the Holy Grail when it arrived at my house.  My son practically ran to the UPS man when the truck pulled up.  He is thrilled with this guitar.  Great purchase.",Positive
"I got this guitar at Guitar Center, i was scared to get this guitar from amazon because of a review saying it looked like a toy, so i wanted to see it in person, i saw it, i tested it out at guitar center and it was amazing, its better than my other les paul special ii, this guitar plays great, its set up very nicely, the pickups are very nice, the electronics work perfectly, i have no problems with it, but the guitar is very beautiful, i would highly recommend getting it, i just dont know if anyone elses will be the same, not all guitars are made the same right?",Positive
"A friend showed up at our monthly guitar club meeting with this and I loved having an on/off switch right at my fingertips. Genius!I bought 2 immediately. The shorter one goes from my guitar to the pedal board and the longer one from the pedal board to the amp. Works like a charm and no excuse now for damaging amps or ears.Two issues to consider. The right angle plug was a mm or 2 short of being able to stick into my Tele and my Takamine. It would not seat properly and would slide out. I had to turn the cord around and use the right angle on the pedal board side, where it worked, but now the switch is &#34;down there&#34;. I don't think Planet Waves is the first connector that I had a problem with that so I dont blame them, but maybe stick with the straight jack if you are not sure. Second issue is simply that these little button-switches are fussy. You have to make sure you have it in the right position by looking at them - feel wont do. (If you see the white edge they are &#34;quiet&#34;)",Positive
"This is my third circuit breaker cable. I play in church and no one wants to here the ""POP"" if I have to leave the sanctuary. Why three: 10foot, 15foot, and 20foot depending on the setup for the group - I hate cable jump rope. I really like the right angle connector makes it fit no matter what guitar stand I use.",Positive
I love this cable. It is perfect for making guitar changes without noise. The cable itself does not seem quite as good quality as my other Planet Waves cables but it is still better than most others. The switch is easy to use.,Positive
"So far I am a very satisfied customer with this cable.  For what is worth, while I have used these cables before, this is the first one I have ever owned, so I am no expert.",Positive
"A nice concept that actually works, The cable is very nice, too with an adequate gauge. Try it out for yourself!",Positive
"Wow, these cables are made really sturdy. And the noiseless feature is priceless. Definitely a real good value for the money.",Positive
30 feet of cable for what I paid for a 10 footer from my local guitar shop.I highly recommend!,Positive
I'd chose this cable cause I own an older one with the angle plug and needed another longer cable with the straight end. I like the idea that you can cut the power  and remove the cable from the instrument with having  mute the amp or mixer. I recommend this product to anyone who likes the ability to disconnect without doing anything else.,Positive
"I purchased this for my pedalboard a few years ago, and have always loved it. I only use 3-4 pedals, and this is always one of them. It sounds great, is indestructable, and takes up almost no space. The controls are great, and you can get a large variety of sounds. I have played ""boutique"" chorus pedals, and the Boss is loads better in every way. You will not regret this purchase.Pros:-easy to use-no hum-small-sonds awesome-indestructabecons:-NONEIf you want an awesome chorus that has been around forever, will last forever, and sounds incredible, get this.",Positive
"I bought this little pedal back in 1996, about a year after I got my first guitar.  I've tried other pedals, but ultimately, this one gives me the best sound.  It's very versatile and it's really easy to dial in just about any sound I want.  You might get a more dramatic effect from expensive rack units, but for cost and practicality, this pedal is your best bet!",Positive
Very very good product! I have no complains about it.  Definitely a great buy and a Must have in your pedalboard.,Positive
"First, let me start by saying this pedal has been part of my setup for nearly 7 years now and still looks/sounds as great as the day it came out of the box.Its a Boss product, which means you are going to pay for what you get.  You get the best bang for your buck with Boss products.  Solid, rugged construction that is built to last (no chance of breaking one of these things) and an outstanding analog stomp box with a genuine sound.  Good customer support as well and if you ever feel you need to sale your Boss pedal, resale prices are always good.While this pedal is capable of hundreds of tones and sounds (chorus is one of the most useful and versatile effects in my opinion)  Here are some of the best uses I have found.1. Tweak the pedal just to thicken your sound and give that 2 guitar effect.  Perfect if you want to fatten up that really heavy chorus in a song and make it sound really full.2. Dime out the speed and depth for those crazy out of this world Korn type effects.  This is a really handy pedal for imitating tones of other bands because it can do so much.  There are a lot of bands tones I can come close to exactly matching, tones that took them 2 or 3 pedals to achieve.3.  Liquify your sound and give a beautiful tone to cleans and leads.  This pedal will help simple parts that would normally go unoticed stand out.  If you play any kind of Christian music you will soon learn it doesn't matter what you do as long as you put chorus on it.  Walking in on Sunday morning and turn out some Slayer while using a chorus pedal and they will go nuts.  Chorus is just one of those effects no matter what type of music you are playing, you will always find a use for it, so there is no excuse for not adding this pedal to your rig.In addition you have some great features, easy access battery compartment, accepts a 9v power supply, works well with both guitar and bass, 2 out puts so you can run to 2 sources if desired, and all the controls you need to really be in complete control.  You HAVE to get this pedal!",Positive
"Sweet chorus, I have the CE5, the CE20, a CE3 and this one. This chorus is my favorite, it sounds just right, the analog CE3 is awesome but too weak, Boss should include a level knob instead of a stereo control, anyway this one is a keeper!",Positive
"OK... I am a pro musician & rely on gear that will stand the tests of the road. I was using an old Ibenez Chorus Pedal (one of the first to hit the market) of which I did not use much basically due to it's used for certain songs. I upgraded from using 2 separate pedal boards to a single unit & decided to buy the Boss CH-1 Super Chorus to add to the collection. After my first gig I removed the Ibenez Chorus Pedal because of the tonal superiority of the Boss unit. I am certain there are units that may boast of being better but, I have found through my 40+ years of playing that more money is not always better.Great tones! Easy operation! And it is the best bet for the money!",Positive
"I like the product a lot. For me, the only problem is the time of the ""sustainer effect"".It is not so long as I thought. I though it would be like the piano's sustainer. But it's a good pedal effect. My guitar get a good sound with the ""attack effect"". Thank you.",Positive
"As several of the previous posters astutely mentioned, 'you will need a noise gate to use this pedal'. I completely agree with that. And it will sustain your notes. It will actually raise the volume to make them sustain. But you will have extraneous hiss when the guitar is not playing to cover it up. The only way to get rid of this hiss is to use a noise gate. I use the NS-2 when I use my chain of pedals. That said, this pedals has some wonderful uses. Every note will have the same volume. You can hit the chord as hard as you like or as softly and it will play at the same volume. You can set it to sustain for days. Again, you will need a noise gate. There is nothing transparent about THIS compressor as there is almost all of my other compressors, but none of them are as ""ACTIVE"" as this one. Perhaps that's the price you pay for what this pedal can do. I recommend messing with it quite a while. You can do some incredible funk, jazz, metal vibes out of it.",Positive
"Man this is perfect! Some people says that the cs3 is noisy but I thinks that depends on what type of electric conections you got at home or place you play, if you don't have a independent circuit for your pedalboard there's gonna be a lot of noise, most of all bcuz of the compression (obviously)... For me this is PERFECT, doesn't make any noise with my conections... Tottally recommend this!",Positive
"The Boss CS3 is right for me, I have been using it with excellent results, I have many compressors, Line6, MXR, Behringer, Digitech, and although I alternate their use the Boss stands out on many rig configurations, it can feel a little bit overcompressed sometimes but in general a very good product, I highly recommended it as your main compressor, if you dont like it probably you dont know how to configure it, good luck.",Positive
"It really pains me to give anything but a 5-star review to a BOSS product, since I'm such a big fan of their product line and build quality overall.  Those compliments apply equally to the CS-3 Compression Sustainer.  And it does do the job reasonably well without me having to worry about putting a less-reliable brand in my signal chain.However, there are some minor issues with this pedal that you need to know.  The two most common complaints that I see are that it adds ""noise"" to your amp and that it changes the tone a bit.  The former complaint is probably true, though if you're enough of a hobbyist to use a Compression Sustainer, you're probably already contemplated using a noise gate/suppressor, such as the BOSS NS-2.  Problem solved.As for the latter complaint (changes tone), that's also true, but it's not necessarily a bad thing if you LIKE the tone that results.  The whole point of the CS-3 is that it's supposed to cut out the extremes of your tone and sustain it.  This can result in a muddy, ""neutered"" tone, though you can play with the TONE and other settings to help it.  I also find that with the settings all at 12 O'Clock, the output is too quiet compared to other pedals at default settings.Really, while BOSS pedals are considered to be ""expensive"" compared to many of the other effects out there, the CS-3 should really be viewed as a ""budget"" or ""entry level"" compressor, when you consider that most of the quality compressors are either in rack units or something like a Keeley Compressor costing north of $200.  The best thing you can say about the BOSS (even compared to the similarly-priced MXR options) is that the CS-3 gives you a great deal of control over your compression for a reasonable price.  The biggest negative of the pedal, in my opinion, is that the resulting sound might seem a little too...compressed.But there are a lot of things you could do with a CS-3, and it works best paired with other pedals (chorus, delay, some distortions) that you're trying to smooth out.  Ultimately, it's a pedal that could have been better, though there aren't too many significantly better alternatives until you get north of $100 anyway.",Positive
"As a pro musician, I am always on a quest for better tone to expand and comply with different gig situations. I had a bad experience with a few Compression Pedals through my years only to toss them in the closet & give up on the thought.When I upgraded my pedal board, I decided to give the idea of adding a Compression unit to give my G&L; American Legacy (Stratocaster style guitar) more sustain at lower volumes. Boss is the company that dominates my effects board... I rely on their Chormatic Tuner, Digital Delay (2 of them), Line Switch & Direct Box almost every night (for gig & Practice).With a somewhat negative attitude going into this I had a great surprise to find that I really, really like this unit. It did what I wanted & then some! Great tone & sustain oozes from this little box & stays in the ""On"" position for most of the time I am playing my electric guitars, especially any Stratocaster styled guitar I own.",Positive
"Guitarists have become a bunch of cork-sniffers. There are so many players more concerned with the name on the headstock of their guitar and their amp and the endless ""boutique"" pedals in their collections that many seem unable or unwilling to give a listen to ""stock"" gear, or anything that doesn't cost an arm and a leg.The fact is that if you're a gigging musician, and I am, you come to realize that all those subtle, detailed nuances of tone that so many want to obsess over get lost in the band mix, and in the poor acoustics of wherever you're playing.  Yes, we want to sound good to ourselves because that's inspiring, but frankly, I don't need $200+ dollar distortion/OD pedals to be inspired.I haven't owned a DS-1 in a long time, but recently got one because I was looking for a distortion pedal on a budget.  Frankly, I'd forgotten how musical this pedal is.  With the distortion set to minimum (it never gets clean) it's a good, moderate-gain overdrive that still lets your guitar's basic tone get through.  I play a strat & and jazzmaster - those guitars still sound like themselves with this thing.  With the gain at halfway you get great AD/DC crunch.  And even with the gain maxed out you still get excellent note definition on chords.  What more could you want?  Sure, it's ""old school"" rock distortion. The usual ""may not appeal to metalheads"" caveat applies, maybe. Combine this with an eq and you could scoop the mids as much as you want.I also have a Barber LTD (great, relatively cheap ""boutique"" moderate gain OD that doesn't break the bank) and a Visual Sound Route 66, which is a tubescreamer clone (with much more gain) and a compressor in one pedal.  Both the LTD & Rt 66 have the usual TS9 midrange hump, though much less pronounced on the LTD.  What's refreshing about the DS-1 is that the strong mids are there, but the overall tone is not in the same realm as a tubescreamer, so it can sit well on a pedalboard and bring a different flavor to the party.  The tone on the DS-1 can get very bright, but as I indicated I play with single coils, and I have no problem finding sweet spots on the tone knob - I generally run it around 9-10:00.Overall this pedal is a steal - look around and find a used one for a good price. I'd considered a modtone Speedbox, but decided to go with the generally bulletproof Boss instead, for basically the same price.  I couldn't be happier.",Positive
"Think of this as an artist's tool.  And for every job there is the 'right' tool.  Is this the best distortion pedal?  That really depends on what sound you are trying to get and what other gear/technique you are using with it.  If you are using bad gear or poor technique it will not perform miracles.  It will not make your 15 watt solid state Ibanez Soundblaster amp sound like a raging Orange Rockerverb and it will not make single coils sound like EMG 81/85s.  But arguing over what pedal is 'best' is like two painters arguing over what color is best used to paint a sunrise.  This pedal is good for a tight kind of distortion- but not so heavy that you can do modern metal if running into a clean amp - if that makes any sense. It it doesn't make sense, there are ample Youtube reviews you can check out before pulling the trigger.  It has been used by professional players like Steve Vai, Joe Satriani, and Kurt Cobain. It is a professional pedal used by professional musicians.  It's built like a brick and durable as all get-out.  I found mine used for $20, but the new asking price is fair. I would like to see Boss start using true bypass instead of the buffered bypass they use, but admittedly I don't detect any tonesuck with it.  I've run mine into a tube amp on the verge of breakup and it can really get things cooking.  It also takes an overdrive or sustainer pretty well to bump the gain and get some singing leads.  With the exception of 'modeler' type pedals from companies like Tech 21, I do not think that any dirtboxes- this included- perform optimally when run into a solid state amp.  So if you are not happy with the way it is distorting your Marshall MG, the problem is in your amp.",Positive
