τουλαχιστον δεν μου βγαλε κανα ΚΙΔΗΣΟ να με στειλει.. http://t.co/C2toWTbWbD #ekloges2015,Negative
Με φωτό από φράχτη @neademokratia: #JeSuisCharlie O Σαμαράς σήμερα στο Παρίσι για τη σιωπηλή πορεία διαμαρτυρίας ενάντια στην τρομοκρατία,Negative
"-Δώσε τη μπάλα ρε θείο...!! -Αν δεν ψηφίσει ΝΔ ο πατέρας σου, θα στη σκάσω..",Negative
"Την ψήφο μας διεκδικούν άνθρωποι με ενδιαφέρον βιογραφικό, όπως η βουλευτής των ανελ που παραδέχθηκε ότι είναι κλεπτομανής.",Negative
"Προς κάθε Συριζο-ΗΑCKER που με ζαλίζει. ΔΕ ΘΑ ΨΗΦΙΣΩ ΣΥΡΙΖΑ ΠΟΤΕ. Ίσως δν ψηφίσω και καθόλου, αλλά τα ψέματα Σύριζα θα τα πολεμήσω οσο ζω.",Negative
Είναι τυχαίο οτι στο βίντεο της @neademokratia πρωταγωνιστούν έφηβοι; Μια ηλικία που ο μέσος άνθρωπος τραβάει 18 μαλακίες τη μέρα;,Negative
"Αφού ο ΣΥΡΙΖΑ για να κυβερνήσει γίνεται Χούντα. Και γουσταΡαχηλάρει. “@IKOKKINAKOU: Στο ""εμετικο"" MEGA  στελνει ο Αλεξης αρθρογραφο Αυγης.”",Negative
"Γεια σας, με λένε Νικόλα και ο μπαμπάς μου λέει ότι έχετε ασθενή μνήμη. ΣΠΟΤ ΝΔ - ΕΚΛΟΓΕΣ 6/2012: http://t.co/0AplPLnE6m via @YouTube",Negative
ΕΙΣΑΙ ΟΛΟΚΛΗΡΟΣ ΜΙΑ ΡΗΤΟΡΙΚΗ ΥΠΕΡΒΟΛΗ “@Moggoloss: Δεν περιμένει κανεις από δεξιά αμόρφωτα troll της ΝΔ να γνωρίζουν τη  ρητορική υπερβολή”,Negative
ΤΟ ΓΡΕΚΙ: Ο «ξαφνικός έρωτας» της διαπλοκής με τον ΣΥΡΙΖΑ http://t.co/mHxkRDsZ19,Negative
Κικίλιας: «Με τρομάζουν οι προτάσεις του ΣΥΡΙΖΑ για την Αστυνομία» http://t.co/zMYtinHeZs,Negative
«Με τρομάζουν οι προτάσεις του ΣΥΡΙΖΑ για την Αστυνομία»:   Ο μόνος σίγουρος τρόπος για να πάμε μπροστά είναι ... http://t.co/wJMjsFbiII,Negative
"Top story: Φορτσάκης: Ο ΣΥΡΙΖΑ θα μας γυρίσει σε μαύρες εποχές | Ysterografa http://t.co/RSKVniVBfe, see more http://t.co/1xOWFJtcT1",Negative
Τα ψηφοδέλτια του κκε χωρίς τον πολύ σωστό Νίκο Μπογιόπουλο!Δυστυχώς ο περισσός διώκει τις γνήσιες αριστερές αντικυβερνητικές φωνές! Τυχαίο;,Negative
Ενίσχυση του ΚΚΕ ενάντια στον ευρωατλαντισμό του νέου δικομματισμού http://t.co/nyIqAxwNa7 http://t.co/sTe5GPBxpp,Positive
"Στο επόμενο σποτ της ΝΔ ""ο Σαμαράς Μπάτμαν""",Negative
Ηρέμησα τώρα.... «ο ΣΥΡΙΖΑ εγγυάται τόσο τις καταθέσεις όσο και την ανακούφιση χιλιάδων νοικοκυριών από τα χρέη και τη φτώχεια».,Negative
ΑΣΕ ΡΕ ΟΡΓΙΟ. ΠΕΣ ΕΙΜΑΙ ΣΥΡΙΖΑ ΓΙΑΤΙ ΠΕΙΝΑΩ ΚΑΙ ΑΣΕ ΑΝΘΡΩΠΙΝΑ ΔΙΚΑΙΩΜΑΤΑ“@FiGedi:  Ευχαριστώ για τη συμβουλή και θα ανταποδώσω εις διπλούν!”,Negative
Το Ποτάμι κατεβάζει υποψήφια που τάσσεται υπέρ στρατιωτικού πραξικοπήματος! http://t.co/mZFw5VUPJU via @Kouti_Pandoras,Negative
Η Ν.Δ. θα μετονομαστεί σε Νόνη Δουνια για να τιμήσει το νέο μέλος.,Negative
"@michelemic1 ναι, για αυτόν που είχε 20 δικογραφίες σε βάρος της ΧΑ και τις ενεργοποίησε μετά τη δολοφονία @Ouinston @px75 @C_Papachaviaris",Negative
Σπυράκη: Γκεμπελίσκοι του ΣΥΡΙΖΑ διαστρεβλώνουν την πραγματικότ� http://t.co/2fWEqjt4kA http://t.co/MnS7bBsIdT,Negative
ΟΣΟΙ ΘΑ ΨΗΦΙΣΕΤΑΙ ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ ΝΑ ΤΟΥΣ ΧΑΙΡΕΣΤΕ. Α ΡΕ ΓΕΡΟ ΚΑΡΑΜΑΝΛΗ ΒΓΕΣ ΑΠΟ ΤΟΝ ΤΑΦΟ ΚΑΙ ΔΙΩΞΤΟΥΣ ΜΕ ΤΙΣ ΚΛΩΤΣΙΕΣ,Negative
Θυμηθηκαν στη ΝΕΡΙΤ τη μεταδοση της ομιλιας του Θεοδωρακη. Υπαρχει live και εδω http://t.co/3eLLsivSfz #topotami @ToPotami #ekloges2015,Positive
Δημοσκόπηση της Public Issue για την Αυγή: 8 μονάδες μπροστά ο ΣΥΡΙΖΑ και αυτοδύναμος! http://t.co/HbbJC3ZDYx,Positive
@tokinima Ο εργασιομανής @GreekPapandreou  δουλευε στο #Harvard το 2012 &amp; επαιρνε λεφτα απο την Ελληνική Βουλή @pasok http://t.co/VYioNei7BF,Negative
Το έχει χάσει τελείως η ΝΔ και προσπαθεί να αδειάσουν οι τράπεζες; τόσο σήγουρη είναι ότι θα χάσει; και ΑΝ κερδίσει; πως γυρίζουν τα χαμένα;,Negative
"Λίγο γλυκανάτο αλλά επίσης καλό, σαφές και με καθαρή την αντίθεση ""μιζέρια-ελπίδα"" το σποτ του ΣΥΡΙΖΑ  https://t.co/GZp4IwuYQS",Positive
"Είδα ΤΟ ΣΠΟΤ ΤΟΥ ΣΥΡΙΖΑ Η ΕΛΠΙΔΑ ΕΡΧΕΤΑΙ; μπράβο παιδιά ΜΑΚΡΑΝ πιο μετριοπαθές, από το  ""Στους δρόμους της ανατροπής σμιλεύουμε το μέλλον""",Positive
Εδώ ο κόσμος καίγεται και το ΠΑΣΟΚ χτενίζεται… http://t.co/CETLDJbIvn,Negative
ΣΠΑΕΙ ΤΑΜΕΙΑ ΤΟ ΝΕΟ TV ΣΠΟΤ ΤΗΣ ΝΔ @neademocratia  ΜΕ ΤΟΝ ΣΑΜΑΡΑ ΚΑΙ ΤΗ ΜΠΑΛΑ !!! http://t.co/iCxXXBMaXV #Nea_Dimokratia @Samaras,Positive
Εδώ ο κόσμος καίγεται και το ΠΑΣΟΚ χτενίζεται... - hellasforce http://t.co/yqJLsmyHs3,Negative
@avgerinosx Εδώ ο κόσμος καίγεται και το ΠΑΣΟΚ χτενίζεται… http://t.co/SM5sEZFF9t @FREEDYBRUNA,Negative
Εδώ ο κόσμος καίγεται και το ΠΑΣΟΚ χτενίζεται… http://t.co/ivXu22SlGQ,Negative
«Ο ΣΥΡΙΖΑ θα μείνει μόνος με τις ιδεοληψίες του»:   Για «γκεμπελίσκους του ΣΥΡΙΖΑ» που διαστρεβλώνουν την πραγ... http://t.co/X0wj4iQo0g,Negative
Μεγάλη νίκη και δυναμική αυτοδυναμίας για ΣΥΡΙΖΑ - Προβάδισμα σε πέντε νέες δημοσκοπήσεις | Το Κο http://t.co/eCdCKPfhg3 via @Kouti_Pandoras,Positive
SPARTACUS NEWS: ΝΤΡΟΠΗ: Στελέχη του ΣΥΡΙΖΑ στην Πρέβεζα πέταξαν στ... http://t.co/3dcyqc08Kq,Negative
... κόμματος Σταύρου: «Το Ποτάμι είναι μόρφωμα που εξυπηρετεί το σύστημα» | Το Κουτί της Πανδώρας http://t.co/nzdN0YpQiy via @Kouti_Pandoras,Negative
ΟΡΓΗ ΣΤΗΝ ΕΛΛΗΝΙΚΗ ΚΟΙΝΩΝΙΑ ΓΙΑ ΤΟ ΤΗΛΕΟΠΤΙΚΟ ΣΠΟΤ ΤΗΣ ΝΔ   http://t.co/tCPgLyrPoY,Negative
H οποια κυβερνουσε μονη της @EvaKaili  22s22 seconds ago #Liberation Τα λάθη που έγιναν από την ΝΔ μετά το καλοκαίρι http://t.co/nYQn8h5uH2,Negative
"Τώρα δηλαδής που ο πρωθυπουργός έπιασε τα πόστα των συνεπώνυμών του , το επόμενο σποτ της ΝΔ θα είναι σε κομμωτήριο? #ekloges2015 #nd_spot",Negative
@KOPRITHS @ToPotami βλακες ειναι...θυμισου τους οπαδους του μπαρμπα Κουβελη πριν δυο χρονια....τις ιδιες βλακειες..,Negative
ΣΠΑΕΙ ΤΑΜΕΙΑ ΤΟ ΝΕΟ TV ΣΠΟΤ ΤΗΣ ΝΔ ΜΕ ΤΟΝ ΣΑΜΑΡΑ ΚΑΙ ΤΗ ΜΠΑΛΑ !  Το βλέπει μέρα-νύχτα και ο Κιμ Γιόνγκ Ουν στη... http://t.co/1JMKXrbPAx,Negative
"sitestories.blogpsot 'O ΛΑΟΣ ΕΙΝΑΙ ΤΟ ΑΝΑΧΩΜΑ ΣΤΗΝ ΠΟΛΩΣΗ''...:   Ο ΛΑΟΣ είναι το ανάχωμα στην πόλωση», δήλωσε... http://t.co/O3XM31lrXN",Positive
"@KOPRITHS @ToPotami """"...να επιβαλει...""""...ακου ρε βραδυατικα...το καθυστερημενο με την τσαντα...να επιβαλει...ρουφα να μη σου σβυσει...",Negative
"@delta_next οκ το ίδιο ψιλιάζομαι κι εγώ,πάντως δεν το διέψευσαν κατηγορηματικά ότι ο Σαμαράς είναι μαλάκας @neademokratia @MariaSpyraki",Negative
"Δηλαδή γ ν είσαι υποψήφιος πρεπει να είσαι μπουλης σαν το Βαρβιτσιώτη??? ""@pascal_: υποψήφιος ΑΝΕΛ στη Β' Αθηνών http://t.co/vVagAQ7tiN""",Negative
-Τι ομάδα είσαι παιδί μου; - ΝΔ  #Samaras http://t.co/AKtaXGJ6MJ,Negative
Δείτε τι έλεγε η Νέα Δημοκρατία πριν τις εκλογές του 2012 για τις κατασχέσεις μισθών και συντάξεων (βίντεο)   http://t.co/GBhCfcA9fa,Negative
@EFSYNTAKTON @ToPotami με μπαλκονια και ιπταμενους αναρχικους?,Negative
ψιλοφασιστάκος λέει εδώ ένας πρώην δικός σας για τον Σταύρο @topotami μπααααααααααααα ιδέα του θα είναι http://t.co/z5zxYZDeig,Negative
petropouli ΙΚΑΡΙΑΣ: «Το Ποτάμι είναι ένα μόρφωμα που εξυπηρετεί το σύσ... http://t.co/S3QrFrif2R,Negative
"Πάλι καλά, ο Μπόμπολας δίνει στο Ποτάμι κάτω από 6,6% Δείτε όλες τις αποδόσεις που δίνει η στοιχηματική του εταιρεία https://t.co/MxIwsXjHKa",Negative
10 λόγοι...για να ψηφίσω ΣΥΡΙΖΑ - triklopodia.gr http://t.co/e4b9L2Utuf,Positive
Διοτι ο ΣΥΡΙΖΑ αποκλειεται να μπορεσει να κανει ολα αυτα που υποσχεται κ γρηγορα θα ξεγυμνωθει κ θα επιστρεψει στα προ μνημονιου ποσοστα του,Negative
"Αν ο ΣΥΡΙΖΑ κανει οσα υποσχεται, ας βγει και ας χασουμε και το δωρεαν wifi του Σαμαρα #diplhs #poniro",Positive
Συμπέρασμα συνέντευξης Δραγασάκη : είσαι καραγκιόζης ; ψήφισε σύριζα !,Negative
Μια κυβέρνηση ΝΔ-ΠΟΤΑΜΙ θα είναι καλύτερη πιο μεταρρυθμιστική και πιο φιλελεύθερη. Το ΠΑΣΟΚ μόνο του λόγω παρελθόντος δυσκολεύεται.,Positive
Σε ποιο κόμμα είπες @Gerogriniaris ότι είναι φιλικοί προς τη ΧΑ βουλευτές όπως η Ραχήλ Μακρή? @LymperiO @Paratiritirio_ @atsipras,Negative
«Το Ποτάμι είναι η τρίτη δύναμη»! http://t.co/bInHXSfX9y #Πολιτική #εκλογές #Ποτάμι,Positive
@ainotskarlet Το τρελό είναι ότι οι ίδιοι που διαφήμιζαν την ΧΑ πάνε τώρα να την φορτώσουν σε άλλους. Απίθανοι τύποι.,Negative
@Souidos @Gerogriniaris τὸ παίζει πολιτικὴ δύναμη καὶ ἀναδιαθρώτρια τῆς Ν.Δ. Θα φάει διαγραφὴ καὶ θα γελάνε ὄλοι...,Negative
@stamatismalelis Θυμαμαι όταν ο ΣΥΡΙΖΑ κατεκρινε το μπονους των 50 εδρων και ζηταγε να καταργηθει! Η μεταλλαξη αρχισε! Τι κανει η εξουσια...,Negative
ΕΜΕΙΣ ΤΕΛΕΙΩΣΑΜΕ!!! ΒΙΝΤΕΟ: ΑΥΤΟΣ Ο ΤΥΠΟΣ ΕΞΗΓΕΙ ΑΠΛΑ ΚΑΘΑΡΑ ΚΑΙ ΑΠΟΣΤΟΜΩΤΙΚΑ ΓΙΑΤΙ ΘΑ ΨΗΦΙΣΕΙ ΣΥΡΙΖΑ ΣΤΙΣ ΕΚΛΟΓΕΣ… http://t.co/OxpIb8415D,Negative
"Από το "" ... για όσες χώρες βρίσκονται σε πρόγραμμα ..."" τι ΔΕΝ ΚΑΤΑΛΑΒΑΝ οι φίλοι μου του ΣΥΡΙΖΑ ; ; ;   Διότι,... http://t.co/omhp7PPS1p",Negative
Μόνο από το ΚΚΕ ισχυρή αντιπολίτευση http://t.co/lPwIlz0Kxr,Positive
Πώς η Νέα Δημοκρατία έχασε τη μπάλα: Είναι δύσκολο να βρει κανείς στα χρονικά κοινοβουλευτικής δημοκρατίας ένα... http://t.co/M5oXCRmNcu,Negative
Public Issue: 8 μονάδες μπροστά ο ΣΥΡΙΖΑ και αυτοδύναμος! :: left.gr http://t.co/IiNjKl8hkK,Positive
"@leftgr Μεγάλη αδυναμία του ΣΥΡΙΖΑ να επεξεργαστεί στοιχεία για τα ποσά τους κατόχους των ομολόγων,και τους αγοραστές των εντόκων.Μονταζιέρα",Negative
ΚΚΕ δυνατό για το λαό! #ekloges2015 #ΚΚΕ #ΚΝΕ https://t.co/MZg9v4gvfL http://t.co/DGIApo3MEY,Positive
"Θανάσιμος κίνδυνος για Ελλάδα, αν ο ΣΥΡΙΖΑ καθυστερήσει στη διαπραγμάτευση λένε οι New York Times http://t.co/7WlGTXztep",Negative
Στη ΝΔ οι ρόλοι στα νέα στελέχη δίνονται αξιοκρατικά και οι πάντα οι άξιοι παίρνουν τις θέσεις. Σαν τον Παπαμιμίκο ας πούμε #not,Negative
@avgerinosx ΕΚΛΟΓΕΣ 2015: Ναυάγησε η συνεργασία ΣΥΡΙΖΑ – Χάρρυ Κλυνν: «Δεν φυλάω κατουρημ... http://t.co/qSdudbHXYo @damalakes @kali_nda,Negative
Στο Ποτάμι και όσοι θέλουν πραξικόπημα http://t.co/qaelmnYY2D,Negative
@FotiosDaglis Ειλικρινά προσπαθώ να βγάλω άκρη χωρίς προσπάθεια χλευασμού (προσπαθώ τουλάχιστον) γιατί με πονάει το ΚΚΕ όπως είναι σημερα!,Negative
ΠΟΛΙΤΙΚΗ - Ντινόπουλος: Ο ΣΥΡΙΖΑ μας μαύρισε τις γιορτές με τις εκλογές στο καταχείμωνο… http://t.co/3REvLH7cV5,Negative
"Γιατί η ελλ. οικονομία χρειάζεται νίκη του ΣΥΡΙΖΑ στις εκλογές, λέει το foreignpolicy. ΣΥΡΙΖΑιοι και αυτοί. http://t.co/s2apnu7g9D #ekloges",Positive
"Στις 19:00 η ομιλία του @PanosKammenos Στο ξενοδοχείο ""Pharae Palace"" στην Καλαμάτα. @anexartitoi ΑΝΑΓΚΑΙΟ ΚΑΛΟ. http://t.co/clIFPYBdDZ",Positive
Ψηφίστε @ToPotami ρε.Γιατι αν κάτι πάει στραβά υπάρχει πάντα και η λυση του πραξικοπηματος..  http://t.co/b9MsDNJwd0  #ekloges2015,Negative
Οι γυναίκες του Σταύρου -Δυναμικές και υποψήφιες στο Ποτάμι από άποψη [εικόνες] | iefimerida.gr - http://t.co/9Mkxzk5Sl1,Positive
"Χυδαία συμπεριφορά του ΣΥΡΙΖΑ στον πατριώτη Χάρρυ Κλυνν. Κυβερνήστε με Τρεμόπουλους, για να φύγετ… http://t.co/D1mgo0ePQh via @LoutrakiOne",Negative
Χ. Κλυνν: Δεν τηρήθηκε η «συμφωνία κυρίων» από τον ΣΥΡΙΖΑ http://t.co/j08PbKvcjj http://t.co/aGeKXh3OVe,Negative
"""Γκερέκου:Ή θα πηγαινα στη ΝΔ ή σπιτι μου"".Ντάξει και στο δικο μου σπιτι αν με περιμενε ο Βοσκοπουλος ουτε εγω θα ηθελα να παω...",Negative
"PrasiaOnline: Μ.Τριανταφύλλου:""Αυτοδύναμος ΣΥΡΙΖΑ - αυτοδύναμος λαός"" http://t.co/JNKJT8mbTe",Positive
"Χυδαία συμπεριφορά του ΣΥΡΙΖΑ στον πατριώτη Χάρρυ Κλυνν. Κυβερνήστε με Τρεμόπουλους, για να φύγετ… http://t.co/DqLmEoDF3o via @LoutrakiOne",Negative
Μακρια απο τον ΣΥΡΙΖΑ θα μας κανει Βενεζουέλα.,Negative
Μηλιός στην @DeutscheWelle:«O ΣΥΡΙΖΑ είναι το κατεξοχήν κόμμα των μεταρρυθμίσεων» @john_milios @syriza_gr #Grexit http://t.co/JSBN4LU8tZ,Positive
Χάρρυ Κλυνν: Ο ΣΥΡΙΖΑ δεν τήρησε τη συμφωνία κυρίων http://t.co/G4KDdtMSd2,Negative
@KalafatisSt ενω εσείς πουλάτε τη μονη καθαρή αληθεια... @syriza_gr @skaigr,Negative
@CharOfTheSun ε ναι! Οχι σαν την αλλη τη μαλακια που τους εβγαζε ολους πασοκ http://t.co/0Hr1hx53wY,Negative
@syriza_gr εναντίον @syriza_gr  είναι ο τίτλος για την πολυγλωσσία της Κουμουνδούρου @skaigr #ekloges2015,Negative
Ο ΣΥΡΙΖΑ δεν τήρησε τη συμφωνία http://t.co/j3aYToUW99,Negative
Χάρρυ Κλυνν: Η συμφωνία κυρίων με τον ΣΥΡΙΖΑ δεν τηρήθηκε… -  http://t.co/fHhAxbYQr5,Negative
ΑΣΧΗΜΑ ΤΑ ΠΡΑΓΜΑΤΑ ΓΙΑ ΤΟΝ ΒΕΝΙΖΕΛΟ!!!!!!!!!!   Θέλουν να τον διώξουν απο πρόεδρο του ΠΑΣΟΚ http://t.co/J1kI9b7NSf,Negative
"Ο ΦΑΣΙΣΤΑΣ ΔΕ ΘΕΛΕΙ ΑΜΕΣΗ ΔΗΜΟΚΡΑΤΙΑ-&gt;“@Katselos:ο ΣΥΡΙΖΑ καλείται να κυβερνήσει, όχι να ρωτάει με δημοψηφίσματα, αν δεν ξέρει σπίτια τους""",Negative
Ντινόπουλος: Ο ΣΥΡΙΖΑ είναι η «Αριστερά του χαβιαριού» http://t.co/OCKAqVTrpS,Negative
@ge_bou Στην πλειοψηφία τους όσοι ψηφίσουν @ToPotami είναι στόκοι #ekloges2015,Negative
Πολύ άσχημα τα πράγματα για Βενιζέλο – Θέλουν να τον διώξουν απο πρόεδρο του ΠΑΣΟΚ http://t.co/0Gn2sijX4j,Negative
Γιατί η ΔΗΜΑΡ είναι «πυρ και μανία» με τον Ντινόπουλο http://t.co/PNtaWFNSll,Negative
@freedybruna Η ΔΗΜΑΡ ανακάλυψε τη «βρωμιά» της κυβέρνησης! Στα «κάγκελα» για τον Ντινόπουλο http://t.co/WjdJYPhuoK @damalakes,Negative
"New York Times: Σενάρια για bank run, δραχμή και «κωλοτούμπα» ΣΥΡΙΖΑ - http://t.co/Jjsq9GkTBW",Negative
ΣΥΝΑΝΤΗΣΗ  ΜΕ  ΤΗΝ ΗΓΕΣΙΑ  ΤΟΥ  ΣΥΡΙΖΑ !!!!!!! http://t.co/ed8Z8BAgkD,Positive
Ενοχλημένη η ΝΔ από δήλωση Κώστα Αρβανίτη: Αποκάλεσε τον πρωθυπουργό ''Μ.....'' (video) http://t.co/9j9KG0lEKV,Negative
Ν.Γ. Μιχαλολιάκος: Η Χρυσή Αυγή θα είναι τρίτο κόμμα παρά τις πολιτικές διώξεις http://t.co/JbnCVWVSZE,Positive
"η αμήχανη για νεοφιλελέδες και αριστεροσυριζαίους στιγμή που βλέπουν ΣΥΡΙΖΑ και χρηματιστήριο να ανεβαίνουν, και τα spread να πέφτουν",Negative
"&gt;&gt;από το 2000 και όσοι δεν δικαιολογούν την αγορά θα τους βάλουμε φόρο 45%...!"" Ψηφίστε Σύριζα επειδή δεν σας αρέσει ο ΕΝΦΙΑ...και μετά...",Negative
«Ο ΣΥΡΙΖΑ είναι το κατεξοχήν κόμμα των μεταρρυθμίσεων» http://t.co/CcPC0LGzuM,Positive
Ντινόπουλος για Κουβέλη: “πληρώθηκε καλά”- ΄Εξαλλοι στη ΔΗΜΑΡ http://t.co/iId2fwE3CE http://t.co/pNxNhFjqlF,Negative
"Οι FT περιγράφουν ακριβώς τι θα γίνει από τις 26 (ότι ο συριζα χαίρεται με κάτι τέτοια, ασχολίαστο) http://t.co/u5ZCnqntQ8 via @sharethis",Negative
Τότε π ο ΣΥΡΙΖΑ με ψεκασμένους κ ακροδεξιούς εξαπόλυαν ύβρεις και απειλές προς τον Γ. Παπανδρέου http://t.co/RDtqhx6vYR via @larissanetgr,Negative
@sptochis @TerensQuick @outsichr @PanosKammenos  α ενταξει γι'αυτο συναιτερίζεστε με το συριζα για να σας πει πότε θα δωσει τη θρακη,Negative
"Η τραγική δήλωση Ντινόπουλου για τον Φ. Κουβέλη, προκάλεσε την άμεση αντίδραση της ΔΗΜΑΡ http://t.co/0YDLQ4zYD3",Negative
Μήνυμα στήριξης του Πάμπλο Ιγκλέσιας των Podemos για τον ΣΥΡΙΖΑ και τον Αλέξη Τσίπρα (ΒΙΝΤΕΟ) http://t.co/gsjwp1CZGg,Positive
επι ΝΔ ποτε νεκροθαφτης εμεινε παραπονουμενος παντα μας φροντιζε κ την στηριζουμε αυτα //,Negative
[ΠΟΛΙΤΙΚΗ] Τα βρόντηξε και έφυγε από τον ΣΥΡΙΖΑ ο Χάρρυ Κλυνν! Αποχώρησε με αιχμές κατά του Αλέξη Τσίπρα http://t.co/eMXtxdp9bz,Negative
Όταν ο Άδωνις διαψεύδει τον Μουρούτη και τη ΝΔ #lemetinalithia http://t.co/LqKW7IRNuy http://t.co/ySFaeQ6dqz,Negative
Newsbeast.gr | ΠΟΛΙΤΙΚΗ : Χάρι Κλυνν: Ο ΣΥΡΙΖΑ δεν τήρησε συμφωνία κυρίων http://t.co/SRnQAUbciI,Negative
Ο ΣΥΡΙΖΑ είσαι ΕΣΥ! Κάνε το βήμα! http://t.co/wBwYMknFuc,Positive
Και με το υπέροχο κόκκινο σπιντο ενω χαιρετά ναζιστικά ο υποψήφιος της ΧΑ στο Ηράκλειο http://t.co/zyqpJpRHlc,Negative
Αργ. Ντινόπουλος: «Ο Κουβέλης πληρώθηκε καλά» - Έντονη αντίδραση της ΔΗΜΑΡ http://t.co/MAHDebtqAW,Negative
"Δημοσκόπηση τοπικής εφημερίδας της Πατρας (εδρα ΓΑΠ): ΚΙΔΗΣΟ 2,1% ! Και οι πατρινοι, διαπλεκομενοι Γιωργάκη ;",Negative
@GioPas645 @EGiorgari @ToPotami όλα τα κόμματα έχουν πασοκογενείς βουλευτές κ στελέχη. Απο το 43% στο 3% πήγαν λογικό είναι να μετακινηθούν,Negative
Οργή ΔΗΜΑΡ για τις «χυδαιότητες Ντινόπουλου»:   Την οργισμένη αντίδραση της Δημοκρατικής Αριστεράς προκάλεσαν ... http://t.co/fn2ME4R4dh,Negative
@AdonisGeorgiadi ...και μετά ήρθαν εξωγήινοι με διαστημόπλοιο που έγραφε ΣΥΡΙΖΑ και εξαφάνισαν όλους τους Έλληνες και μετά....,Negative
Γιατί η Νέα Δημοκρατία θα χάσει τις εκλογές - http://t.co/2Mkgk3ye3M via @wwwhitandrungr,Negative
''ΤΡΟΜΑΖΩ ΜΕ ΤΙΣ ΠΡΟΤΑΣΕΙΣ ΤΟΥ ΣΥΡΙΖΑ ΓΙΑ ΤΗΝ ΑΣΤΥΝΟΜΙΑ''...:   Ο μόνος σίγουρος τρόπος για να πάμε μπροστά εί... http://t.co/cf37mgr6eg,Negative
ΝΔ: Ο Αλέξης Τσίπρας και ο ΣΥΡΙΖΑ θέλουν να κάνουν την χώρα Βενεζουέλα… http://t.co/1x1kTujurk,Negative
Γεωργιάδης: Θα γίνουμε Βενεζουέλα αν γίνει κυβέρνηση ο ΣΥΡΙΖΑ http://t.co/8rmO2so6lV http://t.co/CZjAF5bNUN,Negative
Ν. Μιχαλολιάκος: Η Χρυσή Αυγή θα είναι το τρίτο κόμμα http://t.co/6SmJjw49NI,Positive
"Τσίπρας: ""Ο ΣΥΡΙΖΑ δεν θα καταργήσει το κυνήγι!!!!!"" Ελα Παναγια μου....Τι δηλωση ειναι παλι αυτη...!!!! Στο Δαφνί θα μας βάλουν ετουτοι!!!",Negative
ΣΥΡΙΖΑ: Παράρτημα της ΝΔ το ΥΠΟΙΚ http://t.co/Z15W95s66w,Negative
Δυστυχώς (προφανώς) η διαπραγμάτευση του ΣΥΡΙΖΑ θα κρατήσει όσο χρειάζεται για να πεις όχι στα γερμανικά.,Negative
"«Ο ΣΥΡΙΖΑ θέλει να κάνει την Ελλάδα, Βενεζουέλα» http://t.co/s0yHOMowgn",Negative
ΕΛΕΥΘΕΡΙΑ ΡΕΕΕΕ!!!!!: IIF: Ο ΣΥΡΙΖΑ θα νικήσει στις εκλογές της 25ης Ιαν... http://t.co/EUKpmR0C1A,Positive
Ν.Δ: Ο ΣΥΡΙΖΑ θέλει να μας κάνει Βενεζουέλα http://t.co/TO3CUoduL8 via @AntennaNews,Negative
Μιχαλολιάκος: Η Χρυσή Αυγή θα είναι τρίτο κόμμα http://t.co/0DCNURFtNn,Positive
Άλλον ένα Ντινοπουλο να είχε η ΝΔ θα κέρδιζε σίγουρα την πλειοψηφία από τις μουνζες του λαού.,Negative
"Εσείς οι νεολαίοι της ΝΔ που κάνετε προεκλογικές συγκεντρώσεις σε σπίτια, κάνετε και καμιά παρτούζα μετά; Ή σας έχουν τελειώσει τα βιάγκρα;",Negative
"@rykios @Zack_Rakis Παντως ο ρολος και οι προτάσεις του ΚΚΕ δεν  ειναι της μορφης ""ελατε να σας σωσω¨"" αλλα ""οργανωστε τον  αγωνα¨σας""",Positive
Τραίνο λένε έρχεται ο ΣΥΡΙΖΑ Μόνο που ο..σταθμαρχης του έδωσε λάθος πορεία! Άλλαξαν οι γραμμες http://t.co/YFENPxaABm http://t.co/HMz2gJUGqE,Negative
@parodynews @Aph_Kay @syriza_gr @atsipras θα γίνει και στα αγγλικά η συζήτηση??? #klaiw_goera,Negative
«Ο ΣΥΡΙΖΑ ή ομολογεί ότι θα συνεργαστεί με τους εταίρους ή δεν λέει την αλήθεια» http://t.co/Q1bEYavmSq #Πολιτική,Negative
Το πρόγραμα του σύριζα λέει ότι θα κατεβάσουμε τις εικόνες και στη θέση τους θα μπουν ανάποδοι σταυροί και νεκροκεφαλες Αντώνης Σαμαράς,Negative
είναι τόσο στριμωγμένα τα πράγματα από τα ονόματα της ΝΔ στην Β Αθήνας που δεν θα εντυπωσιαστώ αν κάποιοι προσγειώσουν ουφο στο Περιστέρι,Negative
@neosklavos Ρε άνθρωπε το αντεπιχείρημα σου είναι το είπε η ΝΔ και όχι ειδικοί τεχνολογίας. Και οι δύο είναι λάθος άνθρωποι. @arkoudos,Negative
New York Times: Αν ο ΣΥΡΙΖΑ χάσει χρόνο στη διαπραγμάτευση η χώρα θα ματώσει από την εκροή καταθέσεων  http://t.co/O3vkRsmZ5k,Negative
Είδα στην τηλεόραση το προεκλογικό σποτ της ΝΔ και εκτίμησα της διαφημίσεις του Jumbo,Negative
Θα σας στεναχωρήσω ψηφοφόροι της ΝΔ αλλά αν έχετε έστω και ελάχιστο μυαλουδάκι θα πρέπει να καταλάβετε ότι ο... http://t.co/Obdnk3I9wp,Negative
